,doublet
57_142_096__s48,0.0
57_142_098__s48,0.0
57_142_113__s48,0.0
57_142_129__s48,0.0
57_142_186__s48,0.0
57_153_024__s48,0.0
57_153_144__s48,0.0
57_154_004__s48,0.0
57_154_027__s48,0.0
57_154_039__s48,0.0
57_154_061__s48,0.0
57_154_173__s48,0.0
57_165_045__s48,0.0
57_165_050__s48,0.0
57_165_094__s48,0.0
57_165_123__s48,0.0
57_166_056__s48,0.0
57_177_029__s48,1.0
57_177_060__s48,0.0
57_177_063__s48,0.0
57_178_024__s48,0.0
57_178_140__s48,0.0
57_189_034__s48,0.0
57_189_056__s48,0.0
57_189_075__s48,0.0
57_189_084__s48,0.0
57_189_137__s48,0.0
57_189_151__s48,0.0
57_190_005__s48,0.0
57_190_093__s48,0.0
57_190_120__s48,0.0
70_105_091__s48,0.0
70_105_092__s48,0.0
70_106_018__s48,0.0
70_106_025__s48,0.0
70_106_095__s48,0.0
70_106_137__s48,1.0
70_106_179__s48,1.0
70_106_189__s48,1.0
70_117_078__s48,0.0
70_118_061__s48,0.0
70_129_048__s48,0.0
70_129_066__s48,0.0
70_129_076__s48,0.0
70_129_136__s48,0.0
70_129_168__s48,0.0
70_130_049__s48,0.0
70_130_080__s48,1.0
70_130_101__s48,0.0
70_141_035__s48,0.0
70_141_141__s48,0.0
70_141_186__s48,0.0
70_142_040__s48,0.0
70_142_179__s48,0.0
70_153_017__s48,0.0
70_153_095__s48,1.0
70_154_001__s48,0.0
70_154_011__s48,0.0
70_154_068__s48,0.0
70_154_143__s48,0.0
70_165_065__s48,0.0
70_165_079__s48,0.0
70_165_124__s48,0.0
70_166_111__s48,0.0
70_177_067__s48,0.0
70_177_075__s48,1.0
70_178_161__s48,0.0
70_178_173__s48,0.0
70_189_082__s48,0.0
70_189_144__s48,0.0
70_190_020__s48,0.0
70_190_064__s48,1.0
59_105_025__s48,0.0
59_105_055__s48,0.0
59_105_063__s48,0.0
59_105_142__s48,0.0
59_105_163__s48,0.0
59_106_031__s48,1.0
59_106_033__s48,0.0
59_106_065__s48,0.0
59_106_117__s48,0.0
59_117_148__s48,0.0
59_117_151__s48,0.0
59_117_170__s48,0.0
59_118_036__s48,0.0
59_118_054__s48,0.0
59_118_113__s48,0.0
59_118_134__s48,1.0
59_118_137__s48,0.0
59_118_179__s48,0.0
59_129_025__s48,0.0
59_129_090__s48,0.0
59_129_173__s48,0.0
59_130_074__s48,0.0
59_130_144__s48,0.0
59_130_189__s48,0.0
59_141_025__s48,0.0
59_142_015__s48,0.0
59_142_056__s48,0.0
59_142_062__s48,0.0
59_142_069__s48,0.0
59_142_071__s48,0.0
59_142_079__s48,0.0
59_153_116__s48,0.0
59_153_127__s48,0.0
59_154_026__s48,0.0
59_165_001__s48,0.0
59_165_023__s48,0.0
59_165_060__s48,0.0
59_165_154__s48,0.0
59_165_160__s48,0.0
59_166_054__s48,0.0
59_166_118__s48,0.0
59_166_173__s48,0.0
59_177_044__s48,0.0
59_177_108__s48,0.0
59_177_159__s48,1.0
59_178_033__s48,0.0
59_178_081__s48,0.0
59_178_102__s48,0.0
59_178_134__s48,0.0
59_189_011__s48,0.0
59_189_056__s48,0.0
59_189_063__s48,0.0
59_189_087__s48,0.0
59_189_188__s48,0.0
59_190_018__s48,0.0
59_190_022__s48,0.0
59_190_078__s48,0.0
59_190_109__s48,1.0
53_105_036__s48,0.0
53_105_112__s48,0.0
53_106_138__s48,0.0
53_106_177__s48,1.0
53_117_010__s48,0.0
53_117_042__s48,0.0
53_117_058__s48,0.0
53_117_090__s48,0.0
53_117_156__s48,0.0
53_117_191__s48,0.0
53_118_035__s48,0.0
53_118_042__s48,0.0
53_118_090__s48,0.0
53_118_156__s48,0.0
53_118_161__s48,0.0
53_129_022__s48,0.0
53_129_129__s48,0.0
53_130_059__s48,0.0
53_141_023__s48,0.0
53_141_075__s48,0.0
53_141_113__s48,0.0
53_142_045__s48,0.0
53_142_054__s48,0.0
53_142_078__s48,0.0
53_142_106__s48,0.0
53_142_187__s48,0.0
53_153_020__s48,1.0
53_153_021__s48,0.0
53_153_122__s48,0.0
53_154_014__s48,0.0
53_154_130__s48,0.0
53_166_022__s48,0.0
53_166_027__s48,0.0
53_166_159__s48,0.0
53_177_161__s48,0.0
53_189_063__s48,0.0
53_190_029__s48,0.0
53_190_093__s48,1.0
53_190_120__s48,0.0
53_190_175__s48,0.0
41_105_005__s48,0.0
41_105_011__s48,0.0
41_105_082__s48,0.0
41_105_089__s48,0.0
41_105_092__s48,0.0
41_105_145__s48,0.0
41_105_151__s48,0.0
41_106_071__s48,1.0
41_106_088__s48,0.0
41_106_120__s48,0.0
41_106_137__s48,0.0
41_117_054__s48,1.0
41_117_095__s48,1.0
41_117_111__s48,0.0
41_117_152__s48,0.0
41_117_171__s48,0.0
41_118_003__s48,0.0
41_118_048__s48,0.0
41_118_055__s48,0.0
41_118_079__s48,0.0
41_129_074__s48,0.0
41_129_157__s48,0.0
41_129_191__s48,0.0
41_130_142__s48,0.0
41_141_001__s48,0.0
41_141_179__s48,0.0
41_142_012__s48,0.0
41_142_033__s48,0.0
41_142_038__s48,0.0
41_142_047__s48,0.0
41_142_082__s48,0.0
41_142_091__s48,0.0
41_153_038__s48,0.0
41_153_085__s48,0.0
41_153_094__s48,0.0
41_153_145__s48,1.0
41_153_171__s48,0.0
41_154_010__s48,0.0
41_154_078__s48,0.0
41_154_157__s48,0.0
41_154_159__s48,0.0
41_165_081__s48,0.0
41_165_111__s48,0.0
41_166_001__s48,0.0
41_166_010__s48,0.0
41_166_095__s48,0.0
41_166_161__s48,0.0
41_166_188__s48,0.0
41_177_179__s48,1.0
41_178_006__s48,0.0
41_189_031__s48,1.0
41_189_182__s48,0.0
41_189_191__s48,0.0
41_190_006__s48,0.0
41_190_043__s48,0.0
41_190_070__s48,0.0
41_190_093__s48,0.0
41_190_144__s48,0.0
56_105_017__s48,1.0
56_105_061__s48,0.0
56_105_103__s48,0.0
56_105_167__s48,0.0
56_105_187__s48,0.0
56_106_029__s48,0.0
56_106_168__s48,0.0
56_106_180__s48,0.0
56_117_034__s48,0.0
56_118_111__s48,0.0
56_129_003__s48,0.0
56_129_022__s48,0.0
56_129_055__s48,0.0
56_129_145__s48,0.0
56_130_016__s48,0.0
56_130_039__s48,0.0
56_130_133__s48,0.0
56_141_022__s48,0.0
56_141_043__s48,0.0
56_142_005__s48,0.0
56_142_125__s48,0.0
56_142_173__s48,0.0
56_153_075__s48,0.0
56_153_159__s48,0.0
56_153_163__s48,0.0
56_153_189__s48,0.0
56_154_048__s48,0.0
56_154_165__s48,0.0
56_154_177__s48,0.0
56_154_192__s48,0.0
56_165_044__s48,0.0
56_165_055__s48,0.0
56_165_142__s48,0.0
56_166_025__s48,0.0
56_166_035__s48,0.0
56_166_049__s48,0.0
56_166_089__s48,0.0
56_166_115__s48,0.0
56_177_037__s48,0.0
56_177_048__s48,0.0
56_177_071__s48,0.0
56_177_133__s48,1.0
56_177_138__s48,0.0
56_177_164__s48,0.0
56_177_166__s48,1.0
56_178_004__s48,0.0
56_178_010__s48,0.0
56_178_064__s48,0.0
56_178_086__s48,0.0
56_178_119__s48,0.0
56_178_129__s48,0.0
56_178_136__s48,0.0
56_178_144__s48,0.0
56_189_008__s48,0.0
56_189_175__s48,0.0
56_190_120__s48,0.0
56_190_130__s48,0.0
56_190_138__s48,0.0
56_190_149__s48,1.0
62_105_164__s48,0.0
62_106_169__s48,0.0
62_117_032__s48,0.0
62_117_158__s48,1.0
62_118_111__s48,0.0
62_129_032__s48,0.0
62_130_025__s48,0.0
62_130_082__s48,0.0
62_130_113__s48,0.0
62_141_045__s48,0.0
62_141_057__s48,0.0
62_141_078__s48,0.0
62_142_101__s48,0.0
62_142_191__s48,0.0
62_153_035__s48,0.0
62_153_138__s48,0.0
62_154_108__s48,0.0
62_154_121__s48,0.0
62_165_084__s48,0.0
62_165_139__s48,0.0
62_177_119__s48,0.0
62_177_187__s48,0.0
62_178_011__s48,0.0
62_178_046__s48,0.0
62_189_096__s48,0.0
62_190_017__s48,0.0
62_190_029__s48,0.0
62_190_124__s48,1.0
62_190_162__s48,1.0
51_105_018__s48,0.0
51_105_082__s48,0.0
51_105_136__s48,0.0
51_106_009__s48,0.0
51_106_079__s48,0.0
51_106_136__s48,0.0
51_117_064__s48,0.0
51_117_082__s48,0.0
51_117_153__s48,0.0
51_117_161__s48,0.0
51_117_162__s48,0.0
51_118_097__s48,0.0
51_118_164__s48,0.0
51_118_170__s48,1.0
51_118_191__s48,0.0
51_129_008__s48,0.0
51_129_009__s48,0.0
51_129_067__s48,0.0
51_129_165__s48,0.0
51_130_037__s48,0.0
51_130_189__s48,0.0
51_141_076__s48,0.0
51_141_150__s48,0.0
51_141_186__s48,1.0
51_142_005__s48,0.0
51_142_009__s48,1.0
51_142_019__s48,0.0
51_142_082__s48,0.0
51_142_124__s48,0.0
51_142_147__s48,0.0
51_153_056__s48,0.0
51_153_077__s48,0.0
51_153_082__s48,1.0
51_153_084__s48,0.0
51_153_187__s48,1.0
51_154_142__s48,0.0
51_154_157__s48,0.0
51_165_138__s48,0.0
51_165_141__s48,0.0
51_165_172__s48,0.0
51_166_030__s48,0.0
51_166_079__s48,0.0
51_166_089__s48,0.0
51_177_046__s48,0.0
51_177_131__s48,1.0
51_177_158__s48,0.0
51_177_179__s48,0.0
51_178_036__s48,0.0
51_178_056__s48,0.0
51_178_096__s48,0.0
51_189_031__s48,0.0
51_189_066__s48,0.0
51_189_159__s48,0.0
51_189_190__s48,0.0
51_190_040__s48,0.0
51_190_064__s48,0.0
51_190_092__s48,0.0
51_190_144__s48,0.0
83_105_036__s48,0.0
83_105_166__s48,0.0
83_106_016__s48,0.0
83_106_082__s48,0.0
83_106_111__s48,1.0
83_106_147__s48,0.0
83_106_158__s48,0.0
83_106_185__s48,0.0
83_106_192__s48,0.0
83_117_021__s48,0.0
83_117_047__s48,0.0
83_117_063__s48,0.0
83_117_086__s48,0.0
83_117_110__s48,0.0
83_117_127__s48,0.0
83_117_138__s48,0.0
83_117_145__s48,0.0
83_117_188__s48,0.0
83_118_056__s48,0.0
83_118_070__s48,0.0
83_118_086__s48,0.0
83_118_100__s48,0.0
83_129_141__s48,0.0
83_129_159__s48,0.0
83_130_151__s48,0.0
83_141_091__s48,0.0
83_141_191__s48,0.0
83_142_046__s48,0.0
83_142_153__s48,0.0
83_153_035__s48,0.0
83_153_111__s48,0.0
83_153_131__s48,0.0
83_153_153__s48,0.0
83_154_056__s48,0.0
83_165_002__s48,0.0
83_165_013__s48,0.0
83_165_059__s48,0.0
83_165_104__s48,0.0
83_166_022__s48,0.0
83_166_024__s48,0.0
83_166_083__s48,0.0
83_166_109__s48,0.0
83_166_117__s48,0.0
83_166_173__s48,0.0
83_177_019__s48,0.0
83_177_021__s48,0.0
83_177_153__s48,0.0
83_178_035__s48,0.0
83_178_090__s48,0.0
83_189_033__s48,0.0
83_189_034__s48,0.0
83_190_059__s48,0.0
83_190_063__s48,0.0
83_190_083__s48,1.0
60_105_012__s48,0.0
60_105_088__s48,0.0
60_105_101__s48,0.0
60_105_137__s48,0.0
60_106_022__s48,0.0
60_106_033__s48,0.0
60_106_169__s48,1.0
60_106_171__s48,0.0
60_118_088__s48,1.0
60_118_106__s48,0.0
60_118_150__s48,0.0
60_118_180__s48,0.0
60_130_121__s48,0.0
60_130_173__s48,0.0
60_141_007__s48,0.0
60_141_139__s48,0.0
60_142_005__s48,0.0
60_142_025__s48,0.0
60_142_105__s48,0.0
60_142_112__s48,0.0
60_142_165__s48,0.0
60_153_039__s48,0.0
60_153_051__s48,0.0
60_153_148__s48,0.0
60_153_172__s48,0.0
60_153_177__s48,0.0
60_153_178__s48,0.0
60_154_098__s48,0.0
60_154_138__s48,0.0
60_165_082__s48,0.0
60_166_101__s48,0.0
60_177_020__s48,0.0
60_177_060__s48,0.0
60_178_004__s48,0.0
60_178_070__s48,0.0
60_178_086__s48,0.0
60_178_157__s48,0.0
60_178_172__s48,0.0
60_189_024__s48,0.0
60_189_033__s48,0.0
60_190_100__s48,1.0
31_105_015__s48,0.0
31_105_028__s48,0.0
31_105_192__s48,0.0
31_106_075__s48,1.0
31_106_190__s48,0.0
31_117_023__s48,0.0
31_117_085__s48,0.0
31_117_099__s48,0.0
31_117_102__s48,0.0
31_117_192__s48,0.0
31_129_066__s48,0.0
31_129_128__s48,0.0
31_130_022__s48,0.0
31_130_053__s48,0.0
31_130_164__s48,0.0
31_130_166__s48,1.0
31_141_022__s48,0.0
31_142_146__s48,0.0
31_153_095__s48,0.0
31_154_088__s48,0.0
31_154_170__s48,0.0
31_165_049__s48,0.0
31_166_090__s48,0.0
31_166_166__s48,0.0
31_177_031__s48,0.0
31_177_059__s48,0.0
31_178_010__s48,0.0
31_178_068__s48,0.0
31_178_086__s48,0.0
31_178_117__s48,0.0
31_178_144__s48,0.0
31_178_181__s48,0.0
31_189_057__s48,0.0
31_189_147__s48,0.0
31_190_137__s48,1.0
87_105_008__s48,0.0
87_105_011__s48,0.0
87_105_042__s48,0.0
87_105_058__s48,0.0
87_105_124__s48,0.0
87_105_131__s48,0.0
87_106_028__s48,0.0
87_106_051__s48,0.0
87_106_118__s48,0.0
87_106_127__s48,0.0
87_106_159__s48,0.0
87_106_164__s48,0.0
87_106_165__s48,0.0
87_106_168__s48,0.0
87_117_009__s48,0.0
87_117_014__s48,0.0
87_117_017__s48,0.0
87_117_056__s48,0.0
87_117_166__s48,0.0
87_117_187__s48,0.0
87_118_085__s48,0.0
87_129_049__s48,0.0
87_129_121__s48,0.0
87_130_024__s48,0.0
87_130_058__s48,0.0
87_130_119__s48,0.0
87_130_146__s48,0.0
87_141_063__s48,0.0
87_141_064__s48,0.0
87_141_083__s48,0.0
87_141_126__s48,0.0
87_142_020__s48,0.0
87_142_031__s48,0.0
87_142_093__s48,0.0
87_142_094__s48,0.0
87_142_103__s48,0.0
87_142_112__s48,0.0
87_153_070__s48,0.0
87_154_022__s48,0.0
87_166_032__s48,0.0
87_177_041__s48,0.0
87_177_158__s48,0.0
87_177_160__s48,1.0
87_178_057__s48,0.0
87_189_015__s48,0.0
87_189_038__s48,0.0
87_189_054__s48,0.0
87_189_101__s48,0.0
87_189_123__s48,0.0
87_190_003__s48,0.0
87_190_011__s48,0.0
87_190_121__s48,1.0
87_190_137__s48,0.0
87_190_162__s48,0.0
32_105_088__s48,0.0
32_105_132__s48,0.0
32_106_051__s48,0.0
32_106_075__s48,1.0
32_106_081__s48,0.0
32_106_147__s48,0.0
32_106_157__s48,0.0
32_106_160__s48,0.0
32_106_178__s48,0.0
32_117_135__s48,0.0
32_118_145__s48,0.0
32_118_167__s48,0.0
32_129_054__s48,0.0
32_129_065__s48,0.0
32_129_080__s48,0.0
32_129_095__s48,0.0
32_129_168__s48,0.0
32_130_069__s48,0.0
32_130_165__s48,0.0
32_130_169__s48,0.0
32_142_043__s48,0.0
32_142_130__s48,1.0
32_142_183__s48,0.0
32_153_144__s48,0.0
32_154_012__s48,0.0
32_154_085__s48,0.0
32_154_100__s48,0.0
32_165_038__s48,0.0
32_166_012__s48,0.0
32_166_058__s48,0.0
32_166_176__s48,0.0
32_177_040__s48,1.0
32_177_043__s48,1.0
32_177_054__s48,0.0
32_177_059__s48,0.0
32_177_094__s48,0.0
32_177_165__s48,0.0
32_177_190__s48,0.0
32_178_050__s48,0.0
32_178_119__s48,0.0
32_178_133__s48,0.0
32_189_096__s48,0.0
32_190_014__s48,0.0
32_190_044__s48,0.0
32_190_058__s48,1.0
32_190_085__s48,0.0
32_190_163__s48,1.0
78_105_036__s48,0.0
78_105_075__s48,0.0
78_105_080__s48,0.0
78_105_089__s48,0.0
78_105_090__s48,0.0
78_105_129__s48,0.0
78_105_177__s48,0.0
78_106_105__s48,0.0
78_106_157__s48,1.0
78_106_189__s48,0.0
78_117_016__s48,0.0
78_117_172__s48,0.0
78_117_176__s48,0.0
78_118_043__s48,0.0
78_118_158__s48,0.0
78_129_034__s48,0.0
78_129_106__s48,0.0
78_129_110__s48,0.0
78_129_156__s48,0.0
78_130_002__s48,0.0
78_130_096__s48,0.0
78_130_129__s48,0.0
78_130_145__s48,0.0
78_130_173__s48,0.0
78_141_081__s48,0.0
78_142_038__s48,1.0
78_142_175__s48,0.0
78_153_107__s48,0.0
78_153_171__s48,0.0
78_154_010__s48,0.0
78_154_048__s48,0.0
78_154_121__s48,0.0
78_154_130__s48,0.0
78_165_004__s48,0.0
78_165_014__s48,0.0
78_165_059__s48,0.0
78_165_105__s48,0.0
78_166_029__s48,0.0
78_166_031__s48,0.0
78_166_093__s48,0.0
78_166_153__s48,0.0
78_166_159__s48,0.0
78_166_190__s48,0.0
78_177_047__s48,0.0
78_177_116__s48,1.0
78_177_140__s48,1.0
78_178_004__s48,0.0
78_178_057__s48,0.0
78_178_091__s48,0.0
78_189_028__s48,0.0
78_189_032__s48,0.0
78_189_044__s48,0.0
78_189_090__s48,0.0
78_189_165__s48,0.0
78_190_079__s48,0.0
78_190_097__s48,0.0
33_105_042__s48,0.0
33_105_069__s48,0.0
33_105_073__s48,0.0
33_106_013__s48,0.0
33_106_016__s48,0.0
33_106_076__s48,1.0
33_106_154__s48,1.0
33_106_160__s48,1.0
33_117_019__s48,0.0
33_117_154__s48,0.0
33_118_081__s48,0.0
33_118_082__s48,0.0
33_118_119__s48,0.0
33_118_143__s48,1.0
33_118_189__s48,0.0
33_129_060__s48,0.0
33_130_166__s48,1.0
33_141_192__s48,0.0
33_142_020__s48,0.0
33_142_039__s48,1.0
33_142_102__s48,0.0
33_142_109__s48,0.0
33_142_115__s48,1.0
33_142_118__s48,1.0
33_142_139__s48,0.0
33_153_078__s48,1.0
33_154_072__s48,1.0
33_154_177__s48,0.0
33_165_033__s48,0.0
33_165_034__s48,0.0
33_165_149__s48,0.0
33_165_177__s48,0.0
33_165_178__s48,0.0
33_166_120__s48,0.0
33_177_010__s48,0.0
33_177_030__s48,0.0
33_177_031__s48,0.0
33_177_088__s48,0.0
33_177_107__s48,0.0
33_177_157__s48,0.0
33_178_087__s48,0.0
33_178_089__s48,0.0
33_178_143__s48,0.0
33_189_015__s48,0.0
33_189_165__s48,0.0
33_190_088__s48,1.0
33_190_172__s48,1.0
34_105_010__s48,0.0
34_105_074__s48,0.0
34_105_106__s48,0.0
34_105_123__s48,0.0
34_105_134__s48,0.0
34_106_141__s48,1.0
34_106_156__s48,0.0
34_106_163__s48,0.0
34_106_166__s48,1.0
34_106_176__s48,0.0
34_118_034__s48,0.0
34_118_098__s48,0.0
34_118_104__s48,0.0
34_118_125__s48,0.0
34_129_073__s48,0.0
34_129_093__s48,0.0
34_129_104__s48,0.0
34_129_155__s48,0.0
34_130_011__s48,0.0
34_130_063__s48,0.0
34_130_191__s48,0.0
34_141_021__s48,0.0
34_141_023__s48,0.0
34_141_029__s48,0.0
34_141_034__s48,0.0
34_141_037__s48,0.0
34_141_038__s48,0.0
34_141_076__s48,0.0
34_141_169__s48,0.0
34_141_176__s48,0.0
34_142_026__s48,0.0
34_153_142__s48,1.0
34_154_067__s48,0.0
34_154_125__s48,0.0
34_154_140__s48,0.0
34_165_093__s48,0.0
34_165_185__s48,0.0
34_166_168__s48,0.0
34_166_186__s48,0.0
34_177_075__s48,0.0
34_177_091__s48,1.0
34_178_068__s48,0.0
34_178_136__s48,0.0
34_189_002__s48,0.0
34_189_017__s48,0.0
34_189_102__s48,0.0
34_190_110__s48,0.0
35_105_125__s48,0.0
35_106_084__s48,0.0
35_106_100__s48,0.0
35_106_130__s48,0.0
35_106_143__s48,0.0
35_106_147__s48,0.0
35_117_073__s48,0.0
35_118_016__s48,0.0
35_129_019__s48,0.0
35_129_048__s48,0.0
35_129_122__s48,0.0
35_130_150__s48,0.0
35_130_171__s48,0.0
35_130_178__s48,0.0
35_141_127__s48,0.0
35_141_156__s48,0.0
35_141_174__s48,0.0
35_142_129__s48,0.0
35_142_138__s48,0.0
35_153_010__s48,0.0
35_153_023__s48,1.0
35_154_135__s48,0.0
35_165_074__s48,0.0
35_165_164__s48,0.0
35_166_039__s48,0.0
35_166_114__s48,0.0
35_177_073__s48,0.0
35_177_081__s48,0.0
35_178_023__s48,0.0
35_178_040__s48,0.0
35_178_087__s48,0.0
35_189_019__s48,0.0
35_189_059__s48,0.0
35_189_117__s48,0.0
35_190_031__s48,1.0
35_190_086__s48,0.0
36_106_005__s48,0.0
36_106_042__s48,0.0
36_106_148__s48,0.0
36_106_176__s48,1.0
36_106_179__s48,1.0
36_117_021__s48,0.0
36_118_164__s48,0.0
36_129_010__s48,0.0
36_129_013__s48,0.0
36_129_071__s48,0.0
36_129_168__s48,0.0
36_130_006__s48,0.0
36_130_044__s48,0.0
36_141_046__s48,0.0
36_141_057__s48,0.0
36_141_160__s48,0.0
36_142_036__s48,0.0
36_153_022__s48,1.0
36_154_036__s48,0.0
36_154_039__s48,0.0
36_154_116__s48,0.0
36_154_136__s48,0.0
36_165_040__s48,0.0
36_165_046__s48,0.0
36_165_084__s48,0.0
36_165_123__s48,0.0
36_165_144__s48,0.0
36_165_146__s48,0.0
36_165_184__s48,0.0
36_166_088__s48,0.0
36_177_027__s48,1.0
36_177_096__s48,0.0
36_177_115__s48,1.0
36_177_168__s48,0.0
36_178_059__s48,0.0
36_178_119__s48,0.0
36_178_165__s48,0.0
36_189_110__s48,0.0
36_190_052__s48,0.0
36_190_076__s48,0.0
36_190_158__s48,0.0
36_190_160__s48,0.0
58_105_103__s48,0.0
58_105_124__s48,0.0
58_106_061__s48,0.0
58_106_069__s48,0.0
58_106_088__s48,0.0
58_106_183__s48,0.0
58_117_092__s48,0.0
58_118_033__s48,0.0
58_118_055__s48,1.0
58_118_100__s48,0.0
58_118_150__s48,0.0
58_118_162__s48,0.0
58_129_062__s48,0.0
58_129_074__s48,0.0
58_129_149__s48,0.0
58_130_047__s48,0.0
58_141_181__s48,0.0
58_142_019__s48,0.0
58_142_081__s48,0.0
58_142_127__s48,0.0
58_142_181__s48,0.0
58_153_038__s48,0.0
58_153_049__s48,0.0
58_153_103__s48,0.0
58_153_161__s48,0.0
58_154_054__s48,0.0
58_154_093__s48,0.0
58_154_146__s48,0.0
58_165_002__s48,0.0
58_165_053__s48,0.0
58_165_073__s48,0.0
58_166_136__s48,0.0
58_166_190__s48,0.0
58_177_006__s48,0.0
58_177_009__s48,0.0
58_177_062__s48,1.0
58_177_076__s48,0.0
58_177_084__s48,0.0
58_177_152__s48,0.0
58_178_093__s48,0.0
58_178_104__s48,0.0
58_189_015__s48,0.0
58_189_021__s48,0.0
58_189_112__s48,0.0
58_190_007__s48,0.0
58_190_078__s48,0.0
58_190_106__s48,0.0
58_190_186__s48,0.0
02_105_085__s48,0.0
02_105_114__s48,0.0
02_105_138__s48,0.0
02_106_069__s48,0.0
02_106_072__s48,0.0
02_106_099__s48,0.0
02_117_069__s48,0.0
02_117_154__s48,0.0
02_118_147__s48,0.0
02_129_110__s48,0.0
02_130_049__s48,0.0
02_130_167__s48,1.0
02_142_026__s48,0.0
02_142_041__s48,0.0
02_142_188__s48,0.0
02_153_018__s48,0.0
02_153_068__s48,0.0
02_153_170__s48,0.0
02_153_188__s48,0.0
02_154_036__s48,0.0
02_154_087__s48,0.0
02_165_150__s48,0.0
02_166_146__s48,0.0
02_166_173__s48,0.0
02_177_052__s48,1.0
02_177_116__s48,0.0
02_177_172__s48,0.0
02_189_118__s48,0.0
02_190_015__s48,0.0
02_190_146__s48,0.0
02_190_192__s48,0.0
77_105_043__s48,0.0
77_105_066__s48,0.0
77_105_083__s48,0.0
77_105_142__s48,0.0
77_106_007__s48,0.0
77_106_068__s48,0.0
77_106_161__s48,0.0
77_117_041__s48,0.0
77_117_052__s48,0.0
77_117_075__s48,0.0
77_117_147__s48,0.0
77_117_165__s48,0.0
77_118_144__s48,0.0
77_129_054__s48,0.0
77_129_105__s48,0.0
77_129_169__s48,0.0
77_129_174__s48,0.0
77_130_085__s48,0.0
77_130_159__s48,0.0
77_141_026__s48,0.0
77_153_008__s48,0.0
77_153_165__s48,0.0
77_154_035__s48,0.0
77_154_039__s48,0.0
77_165_068__s48,0.0
77_165_135__s48,0.0
77_166_056__s48,1.0
77_177_108__s48,0.0
77_177_185__s48,0.0
77_189_015__s48,0.0
77_189_028__s48,0.0
77_190_079__s48,0.0
77_190_182__s48,0.0
80_105_031__s48,0.0
80_105_147__s48,0.0
80_106_072__s48,0.0
80_106_101__s48,0.0
80_117_030__s48,0.0
80_117_092__s48,0.0
80_117_096__s48,0.0
80_117_113__s48,0.0
80_117_160__s48,0.0
80_117_185__s48,0.0
80_118_053__s48,0.0
80_118_084__s48,0.0
80_118_117__s48,0.0
80_118_135__s48,0.0
80_129_023__s48,0.0
80_129_030__s48,0.0
80_129_169__s48,0.0
80_130_084__s48,0.0
80_130_125__s48,0.0
80_141_089__s48,0.0
80_141_101__s48,0.0
80_141_179__s48,0.0
80_142_075__s48,0.0
80_142_168__s48,0.0
80_153_086__s48,0.0
80_153_131__s48,0.0
80_153_151__s48,0.0
80_153_192__s48,0.0
80_154_147__s48,0.0
80_165_053__s48,0.0
80_165_174__s48,1.0
80_165_176__s48,0.0
80_165_184__s48,0.0
80_166_003__s48,0.0
80_166_014__s48,0.0
80_177_022__s48,0.0
80_177_034__s48,0.0
80_177_133__s48,0.0
80_177_157__s48,0.0
80_177_190__s48,0.0
80_189_159__s48,0.0
80_189_190__s48,0.0
80_190_109__s48,0.0
14_105_121__s48,0.0
14_106_162__s48,0.0
14_117_037__s48,0.0
14_118_116__s48,0.0
14_118_136__s48,1.0
14_118_143__s48,0.0
14_129_011__s48,0.0
14_129_016__s48,0.0
14_129_131__s48,0.0
14_130_132__s48,0.0
14_130_173__s48,0.0
14_142_033__s48,0.0
14_153_015__s48,0.0
14_153_186__s48,0.0
14_154_117__s48,0.0
14_165_038__s48,0.0
14_165_068__s48,0.0
14_165_109__s48,0.0
14_165_157__s48,0.0
14_165_162__s48,0.0
14_166_182__s48,0.0
14_177_011__s48,1.0
14_177_068__s48,1.0
14_177_187__s48,1.0
14_178_016__s48,0.0
14_178_062__s48,0.0
14_178_114__s48,0.0
14_178_121__s48,0.0
14_189_083__s48,0.0
14_189_084__s48,0.0
14_189_096__s48,0.0
14_189_175__s48,0.0
14_190_037__s48,0.0
82_105_002__s48,0.0
82_105_067__s48,0.0
82_105_174__s48,0.0
82_106_001__s48,0.0
82_106_106__s48,0.0
82_106_121__s48,0.0
82_106_152__s48,0.0
82_117_031__s48,0.0
82_117_048__s48,1.0
82_117_056__s48,1.0
82_117_085__s48,0.0
82_117_117__s48,0.0
82_117_174__s48,0.0
82_117_191__s48,0.0
82_118_038__s48,0.0
82_118_078__s48,0.0
82_118_130__s48,0.0
82_129_028__s48,0.0
82_129_030__s48,0.0
82_129_160__s48,0.0
82_130_129__s48,0.0
82_142_046__s48,0.0
82_142_061__s48,0.0
82_142_067__s48,0.0
82_142_126__s48,0.0
82_142_142__s48,0.0
82_142_168__s48,0.0
82_153_019__s48,0.0
82_153_020__s48,0.0
82_153_092__s48,0.0
82_154_004__s48,0.0
82_154_008__s48,0.0
82_154_051__s48,0.0
82_154_102__s48,0.0
82_154_145__s48,0.0
82_154_170__s48,0.0
82_165_043__s48,0.0
82_165_122__s48,0.0
82_165_132__s48,0.0
82_165_168__s48,0.0
82_165_169__s48,0.0
82_166_014__s48,0.0
82_166_088__s48,0.0
82_166_105__s48,0.0
82_166_147__s48,0.0
82_166_154__s48,0.0
82_177_031__s48,1.0
82_177_094__s48,1.0
82_178_018__s48,0.0
82_178_119__s48,0.0
82_189_072__s48,0.0
82_189_131__s48,0.0
82_189_160__s48,0.0
82_190_091__s48,0.0
82_190_095__s48,0.0
